name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
ENST00000658633.1,chrX,-,147279480,147286481,147279480,147279480,6,"147279480,147280976,147282384,147283674,147285083,147286373,","147279731,147281082,147282429,147283780,147285128,147286481,",0,ENSG00000287017,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000385131.1,chrX,-,147281942,147282030,147281942,147281942,1,"147281942,","147282030,",0,MIR514A2,none,none,"-1,"
ENST00000385132.1,chrX,-,147284640,147284728,147284640,147284640,1,"147284640,","147284728,",0,MIR514A3,none,none,"-1,"
ENST00000365181.1,chrX,+,147827278,147827384,147827278,147827278,1,"147827278,","147827384,",0,RNU6-382P,none,none,"-1,"
ENST00000654189.1,chrX,+,147879360,147885249,147879360,147879360,3,"147879360,147882684,147884717,","147882339,147882864,147885249,",0,ENSG00000287796,none,none,"-1,-1,-1,"
ENST00000456072.1,chrX,-,147900177,147901459,147900177,147900177,2,"147900177,147901047,","147900299,147901459,",0,ENSG00000227083,none,none,"-1,-1,"
ENST00000594922.5,chrX,-,147909430,147911817,147909430,147909430,2,"147909430,147911377,","147910995,147911817,",0,FMR1-AS1,none,none,"-1,-1,"
ENST00000596112.5,chrX,-,147909430,147911817,147909430,147909430,3,"147909430,147911280,147911641,","147910995,147911384,147911817,",0,FMR1-AS1,none,none,"-1,-1,-1,"
ENST00000598667.1,chrX,-,147909430,147911817,147909430,147909430,2,"147909430,147911641,","147910995,147911817,",0,FMR1-AS1,none,none,"-1,-1,"
ENST00000601841.1,chrX,-,147909430,147911817,147909430,147909430,1,"147909430,","147911817,",0,FMR1-AS1,none,none,"-1,"
ENST00000613724.1,chrX,+,147911821,147911948,147911821,147911821,1,"147911821,","147911948,",0,ENSG00000274086,none,none,"-1,"
ENST00000370475.9,chrX,+,147911918,147951125,147912179,147948844,17,"147911918,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147938098,147940575,147943130,147944868,147945533,147948682,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147938161,147940662,147943326,147945051,147945616,147951125,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,"
ENST00000218200.12,chrX,+,147911950,147951112,147912179,147948844,16,"147911950,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944868,147945533,147948682,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951112,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000370471.7,chrX,+,147911950,147951112,147912179,147948830,16,"147911950,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147938098,147940575,147944943,147945533,147948682,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147938161,147940662,147945051,147945616,147951112,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,2,"
ENST00000440235.6,chrX,+,147911950,147951125,147912179,147948844,16,"147911950,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944943,147945533,147948682,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951125,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000616614.4,chrX,+,147911955,147937523,147912179,147925045,12,"147911955,147921932,147924918,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,","147912230,147921985,147925055,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937523,",0,FMR1,cmpl,cmpl,"0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000370477.5,chrX,+,147911962,147950315,147912179,147948844,16,"147911962,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944904,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147950315,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000334557.10,chrX,+,147912051,147933687,147912179,147933414,10,"147912051,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147933400,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147933687,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,"
ENST00000439526.6,chrX,+,147912051,147950636,147912179,147948844,16,"147912051,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936509,147937465,147940575,147943130,147944868,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147950636,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000687593.1,chrX,+,147912069,147951108,147912179,147948844,16,"147912069,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944868,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951108,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000691214.1,chrX,+,147912075,147951097,147912179,147948844,16,"147912075,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944943,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951097,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000685491.1,chrX,+,147912078,147951021,147912179,147948693,16,"147912078,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944868,147945533,147948687,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951021,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000691111.1,chrX,+,147912078,147951097,147912179,147948844,16,"147912078,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944904,147945533,147948682,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951097,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000692108.1,chrX,+,147912078,147951108,147928378,147948844,17,"147912078,147917725,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944868,147945533,147948733,","147912230,147917827,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951108,",0,FMR1,cmpl,cmpl,"-1,-1,-1,-1,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000621453.5,chrX,+,147912079,147948504,147912179,147948424,16,"147912079,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944904,147945533,147948415,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147948504,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000495717.6,chrX,+,147912079,147949512,147912179,147948424,16,"147912079,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944868,147945533,147948412,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147949512,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000616382.5,chrX,+,147912079,147949512,147912179,147948424,16,"147912079,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944943,147945533,147948412,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147949512,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000492846.2,chrX,+,147912079,147951067,147912079,147912079,15,"147912079,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147945051,147945616,147951067,",0,FMR1,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000689570.1,chrX,+,147912079,147951067,147912079,147912079,15,"147912079,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147945051,147945616,147951067,",0,FMR1,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000691793.1,chrX,+,147912079,147951097,147912079,147912079,15,"147912079,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147945533,147948682,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147945051,147945616,147951097,",0,FMR1,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000693452.1,chrX,+,147912081,147951097,147912179,147928367,15,"147912081,147921932,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944868,147945533,147948682,","147912230,147921985,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951097,",0,FMR1,cmpl,cmpl,"0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000690137.1,chrX,+,147912084,147951067,147912179,147948844,17,"147912084,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147938098,147940575,147943130,147944868,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147938161,147940662,147943326,147945051,147945616,147951067,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,"
ENST00000689517.1,chrX,+,147912093,147951097,147928805,147948844,17,"147912093,147912727,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944904,147945533,147948682,","147912230,147913077,147921985,147925633,147928388,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951097,",0,FMR1,cmpl,cmpl,"-1,-1,-1,-1,-1,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000621447.1,chrX,+,147912122,147914451,147912179,147912772,2,"147912122,147912727,","147912230,147914451,",0,FMR1,cmpl,cmpl,"0,0,"
ENST00000693512.1,chrX,+,147912158,147951014,147912179,147948830,13,"147912158,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147945024,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147945051,147945616,147951014,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,2,"
ENST00000690216.1,chrX,+,147912158,147951067,147912179,147948844,17,"147912158,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147938098,147940575,147943130,147944952,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147938161,147940662,147943326,147945051,147945616,147951067,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,"
ENST00000686086.1,chrX,+,147912161,147951108,147912179,147948844,15,"147912161,147921932,147925539,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944868,147945533,147948733,","147912230,147921985,147925633,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951108,",0,FMR1,cmpl,cmpl,"0,0,2,0,2,0,0,0,1,0,0,0,1,1,0,"
ENST00000692091.1,chrX,+,147912170,147951067,147912179,147928367,15,"147912170,147921932,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944883,147945533,147948733,","147912230,147921985,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951067,",0,FMR1,cmpl,cmpl,"0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000475038.3,chrX,+,147912175,147949512,147912179,147928367,16,"147912175,147921932,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147938098,147940575,147943130,147944868,147945533,147948412,","147912230,147921985,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147938161,147940662,147943326,147945051,147945616,147949512,",0,FMR1,cmpl,cmpl,"0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000370470.5,chrX,+,147912179,147948845,147912179,147948844,17,"147912179,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147938098,147940575,147943130,147944943,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147938161,147940662,147943326,147945051,147945616,147948845,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,"
ENST00000621987.5,chrX,+,147912179,147949359,147912179,147933414,17,"147912179,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147933400,147936503,147937465,147940575,147943130,147944868,147945533,147948733,","147912230,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147933540,147936613,147937600,147940662,147943326,147945051,147945616,147949359,",0,FMR1,cmpl,cmpl,"0,0,2,0,0,2,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000693079.1,chrX,+,147912468,147951097,147912468,147912468,16,"147912468,147921932,147925539,147928321,147928658,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944868,147945533,147948682,","147913077,147921985,147925633,147928393,147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951097,",0,FMR1,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000620828.4,chrX,+,147927669,147951119,147927669,147927669,12,"147927669,147929947,147930127,147932424,147932684,147936503,147937465,147940575,147943130,147944868,147945533,147948682,","147928807,147930041,147930244,147932595,147932763,147936613,147937600,147940662,147943326,147945051,147945616,147951119,",0,FMR1,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000643620.1,chrX,+,147927735,147936582,147927735,147927735,8,"147927735,147928658,147929947,147930127,147930872,147932424,147932684,147936503,","147928393,147928807,147930041,147930244,147930964,147932595,147932763,147936582,",0,FMR1,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000611273.1,chrX,+,147940156,147943188,147940156,147940156,2,"147940156,147943130,","147940662,147943188,",0,FMR1,none,none,"-1,-1,"
ENST00000478848.1,chrX,+,147944692,147945715,147944692,147944692,2,"147944692,147945533,","147945051,147945715,",0,FMR1,none,none,"-1,-1,"
ENST00000441414.1,chrX,+,147946940,147947583,147946940,147946940,2,"147946940,147947479,","147947179,147947583,",0,FMR1-IT1,none,none,"-1,-1,"
ENST00000370467.8,chrX,+,147981336,148026665,147981402,148025000,6,"147981336,148003200,148006701,148008617,148024864,148026501,","147981679,148003320,148006842,148008711,148025013,148026665,",0,FMR1NB,cmpl,cmpl,"0,1,1,1,2,-1,"
ENST00000489034.2,chrX,+,148006815,148026665,148006815,148025000,5,"148006815,148008617,148024864,148025910,148026501,","148006842,148008711,148025013,148026038,148026665,",0,FMR1NB,cmpl,cmpl,"1,1,2,-1,-1,"
ENST00000364415.1,chrX,-,148008099,148008215,148008099,148008099,1,"148008099,","148008215,",0,RNA5SP524,none,none,"-1,"
ENST00000456981.1,chrX,-,148498112,148500615,148498112,148498112,2,"148498112,148500537,","148498422,148500615,",0,ENSG00000237741,none,none,"-1,-1,"
ENST00000370460.7,chrX,+,148500616,149000663,148501097,148991332,21,"148500616,148651998,148661907,148809875,148837646,148842965,148843381,148885888,148904220,148953579,148955602,148958336,148962714,148966789,148967628,148973470,148977932,148978361,148980737,148987366,148991210,","148501144,148652131,148662768,148809920,148837733,148843002,148843433,148885985,148904258,148953739,148956613,148958458,148962937,148967079,148967692,148973607,148978004,148978455,148980790,148987557,149000663,",0,AFF2,cmpl,cmpl,"0,2,0,0,0,0,1,2,0,2,0,0,2,0,2,0,2,2,0,2,1,"
ENST00000342251.7,chrX,+,148500707,148994424,148501097,148991332,20,"148500707,148651998,148661907,148809875,148842965,148843381,148885888,148904220,148953579,148955602,148958336,148962714,148966789,148967628,148973470,148977932,148978361,148980737,148987366,148991210,","148501144,148652119,148662768,148809920,148843002,148843433,148885985,148904258,148953739,148956613,148958458,148962931,148967079,148967692,148973607,148978004,148978455,148980790,148987557,148994424,",0,AFF2,cmpl,cmpl,"0,2,0,0,0,1,2,0,2,0,0,2,0,2,0,2,2,0,2,1,"
